,layer,feature,indirect_effect,prompt_str,response_str,node_type,absolute_ie
294702,11,15918,-0.030263420194387436,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.030263420194387436
232998,9,4902,-0.03017982468008995,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.03017982468008995
120029,4,18653,-0.030068818479776382,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.030068818479776382
258249,10,4809,-0.03006087802350521,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.03006087802350521
190236,7,12828,-0.030053485184907913,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.030053485184907913
133507,5,6787,-0.029752861708402634,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.029752861708402634
51040,2,352,0.029726441949605942,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.029726441949605942
53814,2,3126,0.029593588784337044,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.029593588784337044
182270,7,4862,-0.029520001262426376,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.029520001262426376
189344,7,11936,-0.029029464349150658,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.029029464349150658
100006,3,23974,0.028971685096621513,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.028971685096621513
151562,5,266,-0.028856966644525528,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.028856966644525528
164192,6,12128,-0.02878306433558464,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02878306433558464
135089,5,8369,-0.028769511729478836,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.028769511729478836
176966,6,326,0.02870330959558487,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.02870330959558487
14924,0,14924,-0.028614019975066185,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.028614019975066185
177400,6,760,-0.028500471264123917,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.028500471264123917
254980,10,1540,-0.028462041169404984,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.028462041169404984
38753,1,13409,-0.028443194925785065,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.028443194925785065
162301,6,10237,-0.02833458036184311,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02833458036184311
185579,7,8171,0.0282452255487442,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0282452255487442
163530,6,11466,0.027903564274311066,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.027903564274311066
206240,8,3488,0.027887729927897453,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.027887729927897453
278401,10,385,-0.027855951339006424,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.027855951339006424
132874,5,6154,-0.027825213968753815,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.027825213968753815
302776,11,23992,0.027637677267193794,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.027637677267193794
89830,3,13798,0.02757677435874939,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02757677435874939
49493,1,24149,-0.02733057551085949,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02733057551085949
278586,10,570,-0.027243196964263916,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.027243196964263916
294019,11,15235,0.027057120576500893,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.027057120576500893
152764,6,700,0.027022188529372215,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.027022188529372215
224942,8,22190,-0.02678506076335907,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02678506076335907
85379,3,9347,0.02672845497727394,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02672845497727394
248189,9,20093,-0.02665410004556179,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02665410004556179
46718,1,21374,-0.02653498202562332,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02653498202562332
191863,7,14455,-0.026505082845687866,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.026505082845687866
92193,3,16161,0.026480786502361298,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.026480786502361298
210780,8,8028,0.02643529698252678,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02643529698252678
244397,9,16301,-0.02641587145626545,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02641587145626545
177393,6,753,0.026408541947603226,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.026408541947603226
76159,3,127,-0.026403501629829407,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.026403501629829407
241112,9,13016,0.026183802634477615,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.026183802634477615
273784,10,20344,0.026007715612649918,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.026007715612649918
28970,1,3626,0.026000505313277245,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.026000505313277245
176979,6,339,-0.025876644998788834,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.025876644998788834
115648,4,14272,-0.025807831436395645,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.025807831436395645
174528,6,22464,-0.02576414681971073,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02576414681971073
111492,4,10116,0.025688545778393745,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.025688545778393745
304076,11,716,-0.025648977607488632,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.025648977607488632
125648,4,24272,-0.025645026937127113,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.025645026937127113
278077,10,61,-0.025618048384785652,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.025618048384785652
273086,10,19646,-0.025576453655958176,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.025576453655958176
280463,11,1679,-0.025511257350444794,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.025511257350444794
122107,4,20731,0.025344645604491234,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.025344645604491234
287625,11,8841,0.02527899295091629,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02527899295091629
122589,4,21213,0.02524619735777378,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02524619735777378
193359,7,15951,0.025204529985785484,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.025204529985785484
82000,3,5968,0.025070568546652794,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.025070568546652794
249128,9,21032,0.025066735222935677,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.025066735222935677
278765,10,749,0.024982478469610214,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.024982478469610214
303853,11,493,0.024958642199635506,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.024958642199635506
278706,10,690,0.02487850748002529,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.02487850748002529
176851,6,211,-0.024841591715812683,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.024841591715812683
134551,5,7831,-0.024745767936110497,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.024745767936110497
278697,10,681,0.02462092414498329,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.02462092414498329
303459,11,99,-0.024601584300398827,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.024601584300398827
211658,8,8906,0.024566782638430595,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.024566782638430595
76376,3,344,-0.024494942277669907,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.024494942277669907
302630,11,23846,0.024430356919765472,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.024430356919765472
176835,6,195,-0.024412646889686584,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.024412646889686584
285839,11,7055,0.024188630282878876,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.024188630282878876
183686,7,6278,-0.023742057383060455,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.023742057383060455
176653,6,13,0.023724013939499855,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.023724013939499855
232482,9,4386,-0.023704279214143753,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.023704279214143753
105874,4,4498,-0.023680567741394043,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.023680567741394043
278577,10,561,0.023629868403077126,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.023629868403077126
177321,6,681,-0.023585552349686623,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.023585552349686623
43655,1,18311,-0.023485219106078148,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.023485219106078148
231018,9,2922,-0.023291509598493576,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.023291509598493576
133842,5,7122,0.023271046578884125,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.023271046578884125
92310,3,16278,-0.023140396922826767,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.023140396922826767
176892,6,252,-0.02304667979478836,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.02304667979478836
74110,2,23422,-0.023036282509565353,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.023036282509565353
113916,4,12540,0.022979704663157463,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.022979704663157463
148235,5,21515,0.02296547219157219,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02296547219157219
148950,5,22230,0.022888852283358574,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.022888852283358574
281210,11,2426,0.0228604543954134,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0228604543954134
230700,9,2604,-0.022771991789340973,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.022771991789340973
81171,3,5139,-0.022708652541041374,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.022708652541041374
278153,10,137,0.022663403302431107,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.022663403302431107
94816,3,18784,-0.022603174671530724,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.022603174671530724
77931,3,1899,-0.02260196954011917,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.02260196954011917
